1,euclidean,positive,0,9.585419648263402,34.50869678500021
1,euclidean,positive,1,9.585419648263402,34.50468922800064
1,euclidean,positive,2,9.585419648263402,34.495457140001236
1,euclidean,normalized,0,9.585419648263402,34.53433106000011
1,euclidean,normalized,1,9.585419648263402,34.532565646004514
1,euclidean,normalized,2,9.585419648263402,34.518102385998645
1,euclidean,exponential,0,9.64726475196251,35.199482486001216
1,euclidean,exponential,1,9.64726475196251,35.15847203700105
1,euclidean,exponential,2,9.64726475196251,35.17383935899852
1,euclidean,powed,0,12.200062392734116,34.623767628996575
1,euclidean,powed,1,12.200062392734116,34.60039713399601
1,euclidean,powed,2,12.200062392734116,34.620297187997494
1,city_block,positive,0,9.660665060249299,32.91328512399923
1,city_block,positive,1,9.6606650602493,32.95412842199585
1,city_block,positive,2,9.660665060249299,32.882320045995584
1,city_block,normalized,0,9.656534768238979,32.94532883800275
1,city_block,normalized,1,9.65653476823898,32.95252742100274
1,city_block,normalized,2,9.656534768238979,32.929719805004424
1,city_block,exponential,0,9.486823763466468,33.63409355699696
1,city_block,exponential,1,9.486823763466468,33.63607409100223
1,city_block,exponential,2,9.486823763466468,33.630741013999796
1,city_block,powed,0,12.916322387828131,32.97208093500376
1,city_block,powed,1,12.916322387828131,32.9861354359964
1,city_block,powed,2,12.916322387828131,32.96379691799666
1,sorensen,positive,0,7.19611309261937,90.10320433499874
1,sorensen,positive,1,7.19611309261937,90.09560838800098
1,sorensen,positive,2,7.19611309261937,90.0940185990039
1,sorensen,normalized,0,7.19611309261937,90.07444705799571
1,sorensen,normalized,1,7.196113092619371,90.09331497799576
1,sorensen,normalized,2,7.19611309261937,90.10473847500543
1,sorensen,exponential,0,6.9007718412227295,33.39993509300257
1,sorensen,exponential,1,6.9007718412227295,33.421385638001084
1,sorensen,exponential,2,6.9007718412227295,33.395936241002346
1,sorensen,powed,0,8.189040966982251,90.15074034199642
1,sorensen,powed,1,8.189040966982251,90.18344331000117
1,sorensen,powed,2,8.189040966982251,90.17781634400308
1,neyman,positive,0,5.928478815009844,17.109978891996434
1,neyman,positive,1,5.928478815009844,17.024783390006633
1,neyman,positive,2,5.928478815009844,17.024661912000738
1,neyman,normalized,0,5.928478815009844,17.030490608005493
1,neyman,normalized,1,5.928478815009844,17.023981603997527
1,neyman,normalized,2,5.928478815009843,17.035605977995147
1,neyman,exponential,0,5.730743070720684,10.166176447004545
1,neyman,exponential,1,5.730743070720685,10.25370802800171
1,neyman,exponential,2,5.730743070720685,10.19544307099568
1,neyman,powed,0,10.035081649246619,17.29256629900192
1,neyman,powed,1,10.035081649246619,17.08412369799771
1,neyman,powed,2,10.035081649246619,17.135371006996138
3,euclidean,positive,0,8.163057314278582,34.524610952998046
3,euclidean,positive,1,8.088368793368527,34.50815562599746
3,euclidean,positive,2,8.039942687175195,34.508670508999785
3,euclidean,normalized,0,8.163057314278582,34.58790172499721
3,euclidean,normalized,1,8.088368793368529,34.535736182006076
3,euclidean,normalized,2,8.039942687175193,34.52207768600056
3,euclidean,exponential,0,8.199084237560637,35.21084741400409
3,euclidean,exponential,1,8.11277624008982,35.173268202001054
3,euclidean,exponential,2,8.057545721794522,35.17096219499945
3,euclidean,powed,0,10.335458838818836,34.562576938995335
3,euclidean,powed,1,10.232006096999292,34.58283558000403
3,euclidean,powed,2,10.18127781873898,34.597270143996866
3,city_block,positive,0,8.301477137526808,32.89198371599923
3,city_block,positive,1,8.220630995283823,32.91022708899982
3,city_block,positive,2,8.172688340298759,32.89835871899413
3,city_block,normalized,0,8.29478049359881,32.93615898599819
3,city_block,normalized,1,8.217275500796339,32.928310210001655
3,city_block,normalized,2,8.172777346595698,32.94757712700084
3,city_block,exponential,0,8.29664944663332,33.64752846700139
3,city_block,exponential,1,8.199903208445871,33.637150028996984
3,city_block,exponential,2,8.143746301044258,33.64206740200461
3,city_block,powed,0,10.474892907426364,32.99110806299723
3,city_block,powed,1,10.310371174318796,32.98562893200142
3,city_block,powed,2,10.24044865289621,32.98347410399583
3,sorensen,positive,0,6.032001158568761,90.07164308999927
3,sorensen,positive,1,5.998891867853674,90.0569135400001
3,sorensen,positive,2,6.003173308012248,90.0866725570013
3,sorensen,normalized,0,6.032001158568761,90.12174485000287
3,sorensen,normalized,1,5.998891867853672,90.09272192299977
3,sorensen,normalized,2,6.00317330801225,90.05825359600567
3,sorensen,exponential,0,6.025771203437724,33.38481190300081
3,sorensen,exponential,1,5.980559984401639,33.35898621700471
3,sorensen,exponential,2,5.965050335594249,33.37506457100244
3,sorensen,powed,0,7.191828964891353,90.16276944800484
3,sorensen,powed,1,7.1426944941491115,90.13137311900209
3,sorensen,powed,2,7.136177412465994,90.10394759400515
3,neyman,positive,0,5.0535185726780485,17.108634111995343
3,neyman,positive,1,4.945033100080961,17.03778075199807
3,neyman,positive,2,4.939021262445854,17.07113795600162
3,neyman,normalized,0,5.0535185726780485,17.079814548997092
3,neyman,normalized,1,4.945033100080961,17.028217060003954
3,neyman,normalized,2,4.939021262445853,17.036955657000362
3,neyman,exponential,0,5.179278762564119,10.147265240993875
3,neyman,exponential,1,4.936904296083702,10.22242087199993
3,neyman,exponential,2,4.8481021523084324,10.28014822499972
3,neyman,powed,0,9.665482263010254,17.164483721004217
3,neyman,powed,1,9.408983295758164,17.07876464400033
3,neyman,powed,2,9.279009547642048,17.094980324996868
5,euclidean,positive,0,7.947905801091836,34.48211829600041
5,euclidean,positive,1,7.849533267647133,34.49232370900427
5,euclidean,positive,2,7.7701747838674935,34.49115646100108
